Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
2,25,17,99,65,22.8,2.6,94.927,24.578,26882.863,24416.207,239.1767174
2,25,18,1,6,21.7,1.5,5.925,20.297,1805.199,0,233.2078128
2,25,19,0,0,18.9,0,0,18.9,0,0,193.5922026
2,25,20,0,0,15,2.1,0,15,0,0,184.5757519
2,25,21,0,0,15.6,0,0,15.6,0,0,141.3857182
2,25,22,0,0,13.9,1.5,0,13.9,0,0,101.5304047
2,25,23,0,0,12.8,2.1,0,12.8,0,0,134.6671821
2,26,0,0,0,11.7,2.6,0,11.7,0,0,106.9174563
2,26,1,0,0,8.3,1.5,0,8.3,0,0,97.58414891
2,26,2,0,0,8.3,2.6,0,8.3,0,0,96.22551348
2,26,3,0,0,7.8,2.6,0,7.8,0,0,95.15833517
2,26,4,0,0,6.1,1.5,0,6.1,0,0,100.8071437
2,26,5,0,0,7.2,2.1,0,7.2,0,0,98.9410126
2,26,6,0,0,6.7,3.1,0,6.7,0,0,136.6732461
2,26,7,86,45,7.8,3.1,64.897,7.572,19354.537,17040.225,137.3138627
2,26,8,346,128,12.8,4.1,280.727,17.541,83232.766,79450.539,172.441813
2,26,9,565,180,15.6,3.1,550.595,27.727,160989.781,154884.484,148.960683
2,26,10,598,224,18.3,3.1,720.214,34.928,205805.594,198093.922,183.217184
2,26,11,766,227,20.6,4.1,942.968,40.666,262615.969,252586.875,213.4635999
2,26,12,835,184,21.7,3.1,998.162,45.327,271593.063,261168.984,225.733153
2,26,13,853,151,22.8,3.1,955.587,45.572,259589.406,249691.672,224.1783783
2,26,14,840,134,25,2.1,852.153,47.86,228218.484,219630.078,218.8863834
2,26,15,765,114,25,3.6,658.539,40.023,181989.234,175155.578,213.384748
2,26,16,636,86,25,3.1,413.974,34.821,113613.938,108994.125,211.2420974
2,26,17,342,50,23.9,2.6,148.123,27.195,38176.52,35470.973,180.1696257
2,26,18,11,10,22.2,1.5,10.848,21.179,3132.865,1128.058,192.1742416
2,26,19,0,0,18.9,1.5,0,18.9,0,0,176.4083691
2,26,20,0,0,17.2,0,0,17.2,0,0,166.4816925
2,26,21,0,0,14.4,1.5,0,14.4,0,0,149.9574984
2,26,22,0,0,12.8,3.6,0,12.8,0,0,92.13505403
2,26,23,0,0,12.8,3.6,0,12.8,0,0,125.4720778
2,27,0,0,0,11.7,3.1,0,11.7,0,0,98.05980657
2,27,1,0,0,11.1,3.1,0,11.1,0,0,89.94027932
2,27,2,0,0,9.4,3.1,0,9.4,0,0,87.86894854
2,27,3,0,0,7.2,3.1,0,7.2,0,0,87.08840718
2,27,4,0,0,7.2,3.1,0,7.2,0,0,93.14389934
2,27,5,0,0,7.8,3.1,0,7.8,0,0,92.26723191
2,27,6,0,0,7.2,1.5,0,7.2,0,0,142.0235484
2,27,7,350,25,8.9,3.6,95.643,9.437,23710.881,21309.086,140.1091882
2,27,8,723,49,14.4,4.1,356.879,20.884,100875.289,96617.617,219.3582878
2,27,9,828,92,15.6,4.1,621.331,28.32,180337.344,173562.547,250.2920761
2,27,10,633,152,17.8,3.6,675.499,32.821,194949.734,187645.125,241.805637
2,27,11,660,193,20,2.1,815.332,41.378,226260.875,217750.984,273.2589731
2,27,12,614,292,22.2,3.1,906.61,43.507,249047.125,239600.094,257.5716746
2,27,13,560,280,23.9,1,830.709,50.554,219869.969,211613.844,254.4043893
2,27,14,544,222,25,2.6,704.011,42.736,193773.266,186512.078,248.1641633
2,27,15,493,147,25.6,2.1,505.715,39.238,140603.672,135164.375,243.0233959
2,27,16,453,142,25,3.6,381.747,33.276,106697.555,102276.32,242.2540498
2,27,17,194,71,25,2.1,129.147,28.01,34968.902,32332.469,240.6772814
2,27,18,17,12,24.4,1.5,13.398,23.452,3771.209,1754.707,250.4292402
2,27,19,0,0,21.7,1.5,0,21.7,0,0,243.5836229
2,27,20,0,0,18.9,2.6,0,18.9,0,0,217.1818829
2,27,21,0,0,17.2,1.5,0,17.2,0,0,157.1771921
2,27,22,0,0,15.6,3.1,0,15.6,0,0,103.6184255
2,27,23,0,0,14.4,3.1,0,14.4,0,0,136.4276676
2,28,0,0,0,12.2,2.1,0,12.2,0,0,108.1508401
2,28,1,0,0,11.7,4.1,0,11.7,0,0,99.09888243
2,28,2,0,0,11.7,3.6,0,11.7,0,0,97.22463431
2,28,3,0,0,11.1,3.6,0,11.1,0,0,95.85331901
2,28,4,0,0,10,2.6,0,10,0,0,117.4637171
2,28,5,0,0,9.4,4.1,0,9.4,0,0,116.4937473
2,28,6,0,0,9.4,2.6,0,9.4,0,0,165.2322696
2,28,7,153,34,10.6,3.1,68.599,10.52,18928.32,16622.469,156.956939
2,28,8,546,76,15.6,4.1,315.915,21.147,90366.914,86396.086,221.6992429
2,28,9,712,108,18.9,3.6,570.808,30.946,163863.375,157660.953,247.7717627
2,28,10,797,132,21.1,3.6,783.384,38.294,219986.766,211726.031,238.7988995
2,28,11,845,146,23.9,3.1,926.008,45.509,251544.875,241992.031,268.7011038
2,28,12,866,152,25,1,990.899,55.948,254744.453,245055.203,251.0221406
2,28,13,861,149,26.7,1,964.281,57.056,246315.75,236983.719,248.2033391
2,28,14,833,138,27.2,1,853.646,54.485,220678.266,212390.266,242.4870805
2,28,15,773,118,27.8,2.6,670.617,44.755,180957.625,174160.75,240.0862913
2,28,16,638,89,27.8,1.5,419.586,40.388,112107.734,107531.563,241.0410871
2,28,17,324,59,26.7,2.6,153.466,30.19,39532.762,36797.691,240.8531922
2,28,18,11,11,23.3,1.6,11.796,22.374,3406.028,1396.222,247.3311418
2,28,19,0,0,21,0.6,0,21,0,0,229.8784771
2,28,20,0,0,18.8,0.9,0,18.8,0,0,204.8510324
2,28,21,0,0,16,2.5,0,16,0,0,147.6797652
2,28,22,0,0,16,2.1,0,16,0,0,101.4137614
2,28,23,0,0,15.9,2.1,0,15.9,0,0,135.3120273
3,1,0,0,0,16.8,2.1,0,16.8,0,0,106.8083678
3,1,1,0,0,17.2,2.1,0,17.2,0,0,98.46810686
3,1,2,0,0,15.8,2.1,0,15.8,0,0,97.65029249
3,1,3,0,0,16.6,2.1,0,16.6,0,0,97.50554767
3,1,4,0,0,15.4,1.7,0,15.4,0,0,104.2981028
3,1,5,0,0,13.3,3.4,0,13.3,0,0,103.8002924
3,1,6,0,0,13.3,2.6,0,13.3,0,0,154.0657505
3,1,7,46,32,13.9,2.6,41.861,13.166,12372.136,10194.188,156.6714712
3,1,8,136,121,17.2,3.1,183.259,20.065,54845.551,51764.715,232.4970478
3,1,9,54,213,21.7,2.1,251.61,27.249,74695.68,71132.641,260.6138346
3,1,10,560,261,23.9,3.1,733.902,40.041,204559.406,196895.047,253.3392781
3,1,11,384,354,25.6,1.5,732.703,46.761,197851.875,190439.563,279.3135396
3,1,12,197,299,27.2,0,503.251,48.915,134423.172,129177.797,264.0323377
3,1,13,31,422,28.3,2.1,455.28,40.07,127325.148,122297.891,262.1644414
3,1,14,132,375,28.9,2.6,502.825,40.917,139918.516,134500.906,257.4221602
3,1,15,331,215,29.4,2.1,461.199,41.313,127250.25,122225.266,252.5800272
3,1,16,199,208,28.9,1.5,319.345,38.015,88658.617,84733.398,247.3103644
3,1,17,98,96,28.3,3.1,129.06,30.771,36128.094,33466.801,248.1569977
3,1,18,45,14,26.7,2.6,18.136,26.035,4678.285,2645.096,255.2201769
3,1,19,0,0,25,1.5,0,25,0,0,247.8052022
3,1,20,0,0,24.4,1.5,0,24.4,0,0,222.28331
3,1,21,0,0,21.1,1,0,21.1,0,0,161.1021138
3,1,22,0,0,19.4,2.6,0,19.4,0,0,106.257811
3,1,23,0,0,19.4,3.1,0,19.4,0,0,137.5515714
3,2,0,0,0,19.4,4.6,0,19.4,0,0,108.2684597
3,2,1,0,0,18.3,4.1,0,18.3,0,0,98.41992255
3,2,2,0,0,17.8,4.1,0,17.8,0,0,96.0815429
3,2,3,0,0,17.8,4.1,0,17.8,0,0,94.23216879
3,2,4,0,0,17.8,2.1,0,17.8,0,0,99.20173817
3,2,5,0,0,16.7,2.1,0,16.7,0,0,97.36027187
3,2,6,0,0,17.2,3.1,0,17.2,0,0,146.3524305
3,2,7,6,22,17.2,3.1,21.94,16.069,6761.612,4689.794,144.8737015
3,2,8,9,111,18.3,4.1,112.059,19.334,34523.25,31896.338,220.0027607
3,2,9,7,134,18.9,4.1,133.733,20.608,41053.359,38284.973,248.7903211
3,2,10,10,162,20,5.2,164.438,22.124,50151.043,47178.637,242.989784
3,2,11,2,338,20.6,2.1,338.73,28.363,100345.547,96102.594,274.4802069
3,2,12,3,346,21.7,3.1,347.436,29.218,102504.313,98201.211,258.5875555
3,2,13,273,430,22.2,4.1,714.045,36.779,202963.484,195359.484,255.6909598
3,2,14,509,286,25,6.2,745.323,37.707,210523.438,202631.281,259.848024
3,2,15,378,250,25.6,2.6,531.817,39.065,148435.094,142744.75,253.4302533
3,2,16,157,175,25.6,2.6,261.794,32.026,74917.195,71348.563,249.6480486
3,2,17,84,94,23.9,3.1,122.678,25.988,35296.906,32653.451,247.716434
3,2,18,4,14,23.3,0,13.678,22.097,4105.407,2082.767,253.6954531
3,2,19,0,0,23.3,2.6,0,23.3,0,0,243.0943287
3,2,20,0,0,22.2,3.6,0,22.2,0,0,215.2710703
3,2,21,0,0,20.6,2.6,0,20.6,0,0,155.8164241
3,2,22,0,0,20,3.1,0,20,0,0,101.1241928
3,2,23,0,0,19.4,3.1,0,19.4,0,0,133.0105675
3,3,0,0,0,18.3,1.5,0,18.3,0,0,104.2280117
3,3,1,0,0,15.6,3.6,0,15.6,0,0,94.54113763
3,3,2,0,0,13.9,0,0,13.9,0,0,92.64931748
3,3,3,0,0,11.7,2.6,0,11.7,0,0,91.49018012
3,3,4,0,0,12.8,2.1,0,12.8,0,0,112.8878141
3,3,5,0,0,12.2,0,0,12.2,0,0,112.2611751
3,3,6,0,0,11.1,2.6,0,11.1,0,0,159.1397551
3,3,7,4,35,12.8,2.6,34.467,11.817,10936.314,8785.818,154.437992
3,3,8,54,141,15,3.1,166.563,17.417,51293.414,48294.82,223.4701764
3,3,9,99,202,16.1,3.6,267.544,21.028,81597.602,77857.914,255.8014238
3,3,10,271,324,16.7,4.1,559.316,27.908,165697.156,159432.328,250.5744184
3,3,11,594,277,18.9,4.1,848.661,36.749,241138.719,232022.672,277.8976544
3,3,12,721,230,20.6,3.1,949.383,42.983,261514.125,251532.953,262.0428102
3,3,13,541,289,21.1,7.2,826.85,34.152,238051.078,229062.609,261.7059086
3,3,14,836,139,21.7,5.2,861.751,38.153,242676.891,233496.938,258.1873366
3,3,15,776,119,21.1,7.7,677.072,31.246,195577.578,188249.734,254.5769002
3,3,16,650,90,21.1,8.8,428.628,26.763,122539.648,117656.68,255.3791709
3,3,17,369,54,20,11.8,161.932,21.377,43039.547,40227.309,256.008394
3,3,18,15,11,18.3,7.7,12.361,17.654,3590.101,1576.921,258.6857127
3,3,19,0,0,16.7,7.7,0,16.7,0,0,242.8287017
3,3,20,0,0,16.1,5.2,0,16.1,0,0,216.4984441
3,3,21,0,0,14.4,6.2,0,14.4,0,0,156.3020903
3,3,22,0,0,13.3,3.1,0,13.3,0,0,106.0269492
3,3,23,0,0,11.7,4.6,0,11.7,0,0,137.4335857
3,4,0,0,0,11.1,3.6,0,11.1,0,0,107.2606873
3,4,1,0,0,11.1,2.6,0,11.1,0,0,96.80564407
3,4,2,0,0,10.6,1.5,0,10.6,0,0,94.64908517
3,4,3,0,0,9.4,3.1,0,9.4,0,0,93.01884784
3,4,4,0,0,8.9,3.6,0,8.9,0,0,98.46059874
3,4,5,0,0,7.8,3.1,0,7.8,0,0,96.57562136
3,4,6,10,1,6.7,3.6,1.57,5.004,378.483,0,130.0873862
3,4,7,511,21,7.8,1.5,121.587,9.171,28832.506,26325.496,132.9512013
3,4,8,811,39,10.6,0,390.54,24.888,108579.594,104104.781,198.8630916
3,4,9,920,54,13.3,2.6,644.895,28.755,186838.094,179830.156,224.2061294
3,4,10,979,66,15.6,3.1,855.293,35.584,243427.672,234216.438,249.6343292
3,4,11,1007,73,16.1,2.1,993.245,42.524,274023.125,263490.781,281.5417203
3,4,12,1016,76,17.2,2.6,1049.355,43.64,288056.406,276887.656,274.1027003
3,4,13,1012,75,18.9,4.1,1022.005,41.263,283892.844,272914.906,277.9481409
3,4,14,992,69,18.9,4.6,910.677,37.875,256739.922,246965.078,270.8611163
3,4,15,955,59,20,4.6,729.421,35.149,206407.094,198672.531,265.4595202
3,4,16,868,45,20,3.6,484.689,31.036,134711.953,129457.609,264.9086368
3,4,17,665,28,18.9,2.6,211.808,23.92,52464.453,49438.883,263.2207423
3,4,18,124,10,17.8,3.6,23.458,17.274,5182.135,3139.643,254.0120618
3,4,19,0,0,16.1,2.1,0,16.1,0,0,214.3060332
3,4,20,0,0,13.9,0,0,13.9,0,0,203.8061241
3,4,21,0,0,12.2,1.5,0,12.2,0,0,156.411153
3,4,22,0,0,9.4,1.5,0,9.4,0,0,112.9334359
3,4,23,0,0,9.4,2.6,0,9.4,0,0,143.6044177
3,5,0,0,0,8.9,0,0,8.9,0,0,117.2886652
3,5,1,0,0,8.9,1,0,8.9,0,0,105.6630019
3,5,2,0,0,7.8,2.1,0,7.8,0,0,103.2962612
3,5,3,0,0,5.6,1.5,0,5.6,0,0,101.3800788
3,5,4,0,0,4.4,2.1,0,4.4,0,0,107.2414496
3,5,5,0,0,3.3,2.1,0,3.3,0,0,105.1122215
3,5,6,5,1,3.9,2.1,1.268,1.832,353.246,0,138.3517268
3,5,7,394,30,5.6,3.1,111.459,6.487,28293.016,25797.209,142.843869
3,5,8,734,55,9.4,3.1,379.487,17.112,110067.828,105550.414,179.5470455
3,5,9,863,76,12.8,3.1,636.048,27.198,185891.531,178917.797,158.1295228
3,5,10,927,91,16.1,3.1,844.509,35.804,240174.578,231098.453,192.4509806
3,5,11,958,100,18.3,1.5,981.707,46.641,265151.844,255011.969,222.7625015
3,5,12,970,104,20.6,2.6,1039.394,46.611,280966.781,270121.938,240.8756763
3,5,13,964,102,21.7,2.6,1009.843,47.124,272164.563,261715.078,244.7144712
3,5,14,944,95,22.8,2.1,901.305,47.088,242428.641,233259.016,242.9828894
3,5,15,893,81,22.8,3.1,712.605,39.967,196986.672,189606.547,240.1556943
3,5,16,796,62,22.8,2.6,470.977,34.762,128950.297,123873.531,240.3443374
3,5,17,554,39,22.2,3.6,195.54,26.243,48959.355,46014.137,205.5663801
3,5,18,68,13,21.1,2.6,20.493,20.523,5150.232,3108.33,212.0058599
3,5,19,0,0,20,2.1,0,20,0,0,195.3062821
3,5,20,0,0,18.3,2.1,0,18.3,0,0,179.0278317
3,5,21,0,0,15,2.1,0,15,0,0,156.9919045
3,5,22,0,0,11.7,3.1,0,11.7,0,0,96.91195412
3,5,23,0,0,10,3.1,0,10,0,0,129.2645468
3,6,0,0,0,10.6,3.1,0,10.6,0,0,102.837727
3,6,1,0,0,8.3,4.1,0,8.3,0,0,93.04004697
3,6,2,0,0,7.2,4.1,0,7.2,0,0,91.41497917
3,6,3,0,0,6.7,2.6,0,6.7,0,0,90.08037712
3,6,4,0,0,6.7,4.1,0,6.7,0,0,96.17914565
3,6,5,0,0,4.4,4.1,0,4.4,0,0,94.43792498
3,6,6,3,1,5.6,3.6,1.147,3.9,338.204,0,139.504194
3,6,7,313,36,7.2,3.1,103.133,7.896,27090.049,24619.123,139.0803755
3,6,8,663,68,12.8,4.6,365.683,19.065,105702.398,101309.359,215.3038541
3,6,9,808,94,16.7,4.1,626.123,29.527,181190.266,174385.125,242.4099338
3,6,10,884,112,19.4,2.6,840.528,39.971,234180.891,225351,232.0957239
3,6,11,921,124,21.1,2.6,976.664,45.304,265657.531,255495.484,263.1971823
3,6,12,929,137,23.3,3.1,1046.043,47.984,280745.469,269910.688,246.4852182
3,6,13,922,135,24.4,3.6,1015.824,47.415,273374.625,262871.25,243.3315347
3,6,14,824,129,25.6,4.1,844.813,44.087,230867.625,222172.359,237.8821873
3,6,15,639,194,25,4.1,661.201,39.4,183832.016,176932.391,235.3179789
3,6,16,560,134,25.6,3.6,429,35.244,118504.047,113741.016,234.681766
3,6,17,222,86,24.4,1.5,152.301,28.673,41272.164,38498.969,232.9018044
3,6,18,4,20,23.9,3.6,19.467,23.283,5840.405,3785.72,241.8836864
3,6,19,0,0,22.8,2.1,0,22.8,0,0,229.4800865
3,6,20,0,0,21.1,2.1,0,21.1,0,0,201.760822
3,6,21,0,0,21.7,0,0,21.7,0,0,143.3730945
3,6,22,0,0,19.4,2.6,0,19.4,0,0,87.81433252
3,6,23,0,0,18.9,3.1,0,18.9,0,0,121.1341298
3,7,0,0,0,18.3,2.1,0,18.3,0,0,91.78034837
3,7,1,0,0,20.6,1.5,0,20.6,0,0,83.5499496
3,7,2,0,0,19.4,3.1,0,19.4,0,0,82.85039712
3,7,3,0,0,18.9,3.6,0,18.9,0,0,82.41015193
3,7,4,0,0,17.2,3.1,0,17.2,0,0,104.4605422
3,7,5,0,0,16.7,4.1,0,16.7,0,0,104.2295893
3,7,6,9,2,13.3,6.7,2.468,12.22,668.428,0,151.3450218
3,7,7,343,40,12.8,3.6,113.732,13.785,29160.113,26646.287,145.4726208
3,7,8,735,53,15,2.6,381.48,23.186,107795.164,103342.727,213.2578234
3,7,9,767,98,17.2,3.6,606.292,30.189,175004.734,168418.109,240.0748599
3,7,10,859,91,18.3,7.2,794.607,30.458,232032.797,223290.297,232.5127432
3,7,11,795,177,20,4.1,932.898,40.016,260759.406,250811,266.7821952
3,7,12,841,167,20,2.6,996.435,44.935,271737.594,261307.125,248.3098348
3,7,13,861,150,19.4,3.6,977.027,41.671,270880.125,260487.703,243.4095395
3,7,14,688,219,21.1,5.2,830.666,37.193,235185.578,226314.656,239.6433208
3,7,15,592,152,21.1,2.6,588.144,36.195,166112.281,159833.266,236.2311685
3,7,16,447,148,21.7,6.7,387.511,27.741,111506.039,106947.242,236.3434274
3,7,17,394,65,20,6.2,179.232,22.482,47692.406,44775.934,235.0804894
3,7,18,34,18,18.3,4.1,21.015,17.667,5968.118,3911.063,243.6967437
3,7,19,0,0,17.8,3.6,0,17.8,0,0,223.7271737
3,7,20,0,0,14.4,1.5,0,14.4,0,0,196.3656167
3,7,21,0,0,15.6,3.1,0,15.6,0,0,138.0770471
3,7,22,0,0,15.6,1.5,0,15.6,0,0,86.67299298
3,7,23,0,0,13.3,3.1,0,13.3,0,0,120.2426086
3,8,0,0,0,12.8,3.6,0,12.8,0,0,91.44845878
3,8,1,0,0,12.2,3.1,0,12.2,0,0,82.67857955
3,8,2,0,0,13.3,2.1,0,13.3,0,0,81.80338702
3,8,3,0,0,13.3,3.6,0,13.3,0,0,81.3632745
3,8,4,0,0,12.2,4.1,0,12.2,0,0,87.62353186
3,8,5,0,0,13.3,5.7,0,13.3,0,0,86.81622793
3,8,6,0,0,13.9,6.7,0,13.9,0,0,133.187358
3,8,7,13,20,13.3,5.2,21.71,12.371,6660.674,4590.738,132.4174582
3,8,8,6,81,13.3,4.6,80.009,13.54,25312.344,22877.924,210.2506953
3,8,9,4,107,12.8,5.2,104.838,13.594,33231.047,30631.639,237.4642848
3,8,10,5,192,12.8,5.2,190.303,15.278,59892.684,56692.879,229.4421356
3,8,11,8,210,13.3,5.7,211.262,16.152,66231.719,62878.98,261.730336
3,8,12,5,223,14.4,6.2,221.716,17.323,69143.836,65719.531,246.3197902
3,8,13,1,426,15.6,6.2,429.168,22.14,130915.508,125778.539,244.7533878
3,8,14,1,193,13.9,4.1,187.955,17.388,58597.625,55428.582,241.2532418
3,8,15,1,163,12.2,3.6,158.393,14.651,49992.344,47023.566,242.5664942
3,8,16,0,111,12.8,3.1,106.848,14.071,33813.203,31201.426,244.4990112
3,8,17,0,47,12.2,5.2,44.694,11.871,14282.938,12068.145,240.848108
3,8,18,0,9,11.7,3.6,8.519,10.322,2741.04,743.393,245.8937976
3,8,19,0,0,11.1,4.6,0,11.1,0,0,232.0692549
3,8,20,0,0,11.1,1.5,0,11.1,0,0,202.3057592
3,8,21,0,0,11.1,3.1,0,11.1,0,0,144.6224332
3,8,22,0,0,10.6,4.1,0,10.6,0,0,89.66214473
3,8,23,0,0,10.6,2.6,0,10.6,0,0,123.0868374
3,9,0,0,0,10,1,0,10,0,0,94.59980367
3,9,1,0,0,10,2.6,0,10,0,0,85.11821148
3,9,2,0,0,9.4,3.6,0,9.4,0,0,83.7216412
3,9,3,0,0,9.4,5.7,0,9.4,0,0,83.00377849
3,9,4,0,0,8.9,5.7,0,8.9,0,0,89.4631495
3,9,5,0,0,8.3,5.2,0,8.3,0,0,88.55933692
3,9,6,0,2,7.2,5.2,1.94,5.839,636.426,0,134.0974934
3,9,7,0,35,6.7,4.1,33.265,5.795,10916.563,8766.443,133.4035728
3,9,8,0,147,7.8,3.1,144.341,9.602,46590.98,43699.371,216.0584893
3,9,9,1,143,8.9,4.1,138.552,10.648,44513.188,41668.164,248.9133341
3,9,10,1,211,9.4,4.6,206.18,12.418,65728.813,62388.355,239.1198568
3,9,11,0,385,10.6,2.1,384.577,19.735,118621.977,113855.469,271.3063724
3,9,12,303,436,11.7,2.6,766.94,30.136,225247.063,216777.688,261.1923215
3,9,13,601,309,12.8,2.1,908.6,37.067,257871.016,248047.5,260.5651316
3,9,14,538,245,13.9,2.6,730.601,32.797,211454.766,203526.719,257.0531805
3,9,15,17,158,10.6,7.7,164.472,12.726,52311.266,49289.234,254.0618751
3,9,16,103,109,7.8,4.1,163.537,10.132,51764.973,48755.535,255.4079107
3,9,17,264,65,10.6,0,144.176,15.602,40559.656,37802.113,254.9981566
3,9,18,14,15,10,0,15.689,8.703,4840.169,2803.995,261.5024743
3,9,19,0,0,10,0,0,10,0,0,245.6422036
3,9,20,0,0,9.4,2.1,0,9.4,0,0,213.5128106
3,9,21,0,0,8.3,2.1,0,8.3,0,0,153.4291492
3,9,22,0,0,8.3,0,0,8.3,0,0,97.63218474
3,9,23,0,0,6.1,1,0,6.1,0,0,130.4049216
3,10,0,0,0,6.7,1.5,0,6.7,0,0,103.0769446
3,10,1,0,0,5.6,3.6,0,5.6,0,0,92.86874811
3,10,2,0,0,5.6,2.6,0,5.6,0,0,91.69723006
3,10,3,0,0,4.4,2.6,0,4.4,0,0,90.82438933
3,10,4,0,0,4.4,2.1,0,4.4,0,0,114.2845276
3,10,5,0,0,3.9,3.6,0,3.9,0,0,113.2382328
3,10,6,25,3,3.3,3.1,4.352,1.542,1111.736,0,157.3332073
3,10,7,485,29,5,4.1,133.092,6.295,33579.879,30973.061,153.5258137
3,10,8,724,55,7.8,3.1,384.579,15.7,112903.344,108304.148,225.8580834
3,10,9,700,179,10.6,3.6,654.816,24.777,194596.141,187304.594,255.8667505
3,10,10,886,88,11.7,3.1,819.43,31.02,238708.984,229693.391,245.4860982
3,10,11,942,88,13.3,2.6,964.672,37.526,273035.906,262547.656,276.3180079
3,10,12,979,91,14.4,2.6,1043.485,40.78,290709.125,279417.906,262.7610576
3,10,13,978,90,15.6,3.1,1018.071,40.152,284453.219,273449.719,259.5423606
3,10,14,931,99,16.1,2.6,901.534,39.229,252559.828,242963.828,253.1362646
3,10,15,913,72,17.2,2.6,721.664,35.753,203825.281,196188.719,248.9186164
3,10,16,823,55,17.2,3.6,478.134,28.1,135228.594,129958.148,248.7361544
3,10,17,618,35,16.7,3.1,209.989,21.311,53474.117,50425.18,244.3316296
3,10,18,117,14,16.1,3.6,25.933,15.596,6186.356,4125.248,251.9076775
3,10,19,0,0,15.6,2.6,0,15.6,0,0,234.2488893
3,10,20,0,0,14.4,0,0,14.4,0,0,206.8790537
3,10,21,0,0,13.9,2.1,0,13.9,0,0,148.3972885
3,10,22,0,0,12.8,2.6,0,12.8,0,0,97.79195937
3,10,23,0,0,11.7,0,0,11.7,0,0,130.6249504
3,11,0,0,0,10,0,0,10,0,0,100.5074767
3,11,1,0,0,8.9,0,0,8.9,0,0,90.34956727
3,11,2,0,0,10,0,0,10,0,0,88.93078411
3,11,3,0,0,8.3,0,0,8.3,0,0,87.70099881
3,11,4,0,0,7.2,1,0,7.2,0,0,94.07161183
3,11,5,0,0,7.2,0,0,7.2,0,0,92.37821789
3,11,6,3,3,7.2,1.5,3.082,5.021,974.339,0,125.376026
3,11,7,288,45,8.9,0,109.603,10.039,29477.934,26957.484,125.1505154
3,11,8,612,83,12.2,2.1,367.649,20.552,106499.93,102084.305,190.1192447
3,11,9,738,127,15,2.1,628.053,30.927,181048.5,174248.406,212.4305477
3,11,10,822,143,17.2,2.1,834.045,39.014,233677.938,224868.547,238.7030712
3,11,11,724,212,18.9,1.5,911.88,45.37,248031.734,238627.531,269.0245942
3,11,12,748,218,20.6,2.1,973.689,46.469,263448.813,253383.391,252.3581993
3,11,13,680,237,21.7,1.5,910.628,48.429,243811.672,234584.438,245.6051981
3,11,14,557,260,22.8,3.6,763.566,40.238,212989.906,205002.516,239.6103093
3,11,15,479,229,23.3,4.6,588.458,35.376,167227.781,160910.609,235.3326576
3,11,16,466,166,22.8,4.1,416.221,31.584,117748.594,113007.844,234.3104178
3,11,17,117,88,22.8,1.5,122.585,26.146,34697.555,32066.92,232.6835686
3,11,18,6,23,20.6,3.6,22.455,19.903,6822.724,4749.768,226.2804988
3,11,19,0,0,20.6,2.6,0,20.6,0,0,182.7923838
3,11,20,0,0,19.4,2.1,0,19.4,0,0,170.1330038
3,11,21,0,0,17.8,1.5,0,17.8,0,0,125.595007
3,11,22,0,0,16.7,0,0,16.7,0,0,81.37468221
3,11,23,0,0,15,3.1,0,15,0,0,115.4110885
3,12,0,0,0,14.4,1.5,0,14.4,0,0,86.65442112
3,12,1,0,0,12.2,2.6,0,12.2,0,0,78.96810994
3,12,2,0,0,13.3,2.1,0,13.3,0,0,78.58190834
3,12,3,0,0,12.2,0,0,12.2,0,0,84.82093632
3,12,4,0,0,11.7,0,0,11.7,0,0,84.11039311
3,12,5,0,0,10.6,3.1,0,10.6,0,0,122.0649914
3,12,6,5,7,9.4,2.6,7.075,7.712,2236.174,247.729,127.74485
3,12,7,107,60,11.1,2.6,83.872,11.389,24711.189,22289.045,153.2363677
3,12,8,132,186,14.4,2.1,252.288,19.583,76483.852,72875.492,127.4255279
3,12,9,369,269,16.7,1.5,528.926,30.941,153419.234,147566,164.8514539
3,12,10,606,222,19.4,1.5,743.664,40.398,207047.781,199288.781,196.4933754
3,12,11,663,229,22.2,1.5,874.91,47.234,235683.406,226792.125,207.8446371
3,12,12,676,248,23.9,1.5,937.002,50.858,247712.453,238321.703,207.2291741
3,12,13,842,209,25,2.6,1034.198,50.579,273746.844,263226.844,204.4217967
3,12,14,654,227,26.7,2.1,813.97,48.789,217188.453,209037.609,201.9239486
3,12,15,670,161,26.7,3.1,654.579,42.298,179320.313,172581.609,203.1781857
3,12,16,586,126,27.2,2.6,437.751,38.188,119160.742,114378.305,171.0600724
3,12,17,68,91,25.6,4.1,109.796,27.571,31495.18,28932.461,177.2690289
3,12,18,25,25,24.4,3.1,26.34,23.837,7572.653,5485.683,169.1698279
3,12,19,0,0,22.2,2.6,0,22.2,0,0,161.5728045
3,12,20,0,0,22.2,2.6,0,22.2,0,0,144.8610499
3,12,21,0,0,20,1,0,20,0,0,86.23579751
3,12,22,0,0,18.3,1,0,18.3,0,0,119.8968455
3,12,23,0,0,14.4,2.1,0,14.4,0,0,91.54659645
3,13,0,0,0,13.9,2.6,0,13.9,0,0,84.3252506
3,13,1,0,0,12.8,3.1,0,12.8,0,0,83.27821014
3,13,2,0,0,12.8,2.6,0,12.8,0,0,82.31489455
