Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
2,5,6,0,0,6.7,2.6,0,6.7,0,0,33.57535218
2,5,7,58,27,6.1,3.1,40.94,5.312,3500.605,2878.991,23.70601884
2,5,8,317,83,8.9,3.1,215.141,12.459,18284.74,17342.35,18.77135218
2,5,9,639,67,11.7,3.1,446.569,21.262,37950.715,36466.168,18.77135218
2,5,10,783,116,13.3,3.1,712.608,29.621,59445.305,57217.422,20.77671075
2,5,11,682,201,15.6,1.5,806.646,39.082,64615.813,62185.621,33.5373996
2,5,12,746,165,15.6,1.5,856.947,40.737,68144.359,65570.883,38.17944198
2,5,13,850,170,16.7,2.6,936.521,40.208,74633.859,71785.766,38.18797365
2,5,14,766,117,17.8,2.6,740.711,36.875,59824.715,57582.293,40.12930981
2,5,15,775,95,17.8,3.1,612.634,32.436,49958.383,48077.992,39.60095119
2,5,16,655,69,17.2,2.6,382.265,26.792,30722.186,29452.238,40.65976928
2,5,17,218,34,16.7,2.6,96.214,18.502,7346.552,6648.661,27.7094537
2,5,18,0,0,12.2,3.1,0,12.2,0,0,33.57535218
2,5,19,0,0,15,3.1,0,15,0,0,33.57535218
2,5,20,0,0,13.9,2.1,0,13.9,0,0,33.57535218
2,5,21,0,0,11.7,0,0,11.7,0,0,33.57535218
2,5,22,0,0,11.1,0,0,11.1,0,0,33.57535218
2,5,23,0,0,11.7,2.1,0,11.7,0,0,33.57535218
2,6,0,0,0,8.9,2.1,0,8.9,0,0,38.9361842
2,6,1,0,0,6.7,3.1,0,6.7,0,0,38.9361842
2,6,2,0,0,6.7,2.6,0,6.7,0,0,38.9361842
2,6,3,0,0,6.7,1.5,0,6.7,0,0,38.9361842
2,6,4,0,0,7.2,1.5,0,7.2,0,0,38.9361842
2,6,5,0,0,6.1,2.1,0,6.1,0,0,41.61660021
2,6,6,0,0,3.9,2.1,0,3.9,0,0,102.2795846
2,6,7,31,28,6.7,2.1,37.133,5.947,3294.975,2677.298,101.1244506
2,6,8,373,81,8.3,0,233.662,15.676,19465.688,18494.459,138.491872
2,6,9,584,109,11.1,1.5,464.806,23.573,39230.34,37705.949,131.6093693
2,6,10,683,149,16.1,3.1,677.754,31.602,56046.598,53946.727,133.4076065
2,6,11,786,147,17.2,2.6,837.059,37.898,67437.719,64893.27,139.4496766
2,6,12,817,162,18.3,2.6,917.697,41.25,72786.586,70018.125,141.3040287
2,6,13,832,155,18.9,1.5,906.699,45.512,70320.188,67656.227,142.8787739
2,6,14,823,123,19.4,2.6,793.669,39.589,63242.715,60867.137,140.848858
2,6,15,656,113,20,2.1,558.622,35.336,44978.219,43267.969,140.5864207
2,6,16,320,120,20,0,280.361,33.568,22260.715,21219.344,142.9608634
2,6,17,96,45,19.4,3.1,74.383,20.303,6022.572,5351.509,131.2148887
2,6,18,0,0,17.8,3.1,0,17.8,0,0,104.8304548
2,6,19,0,0,16.7,2.1,0,16.7,0,0,102.355772
2,6,20,0,0,15,0,0,15,0,0,90.14292984
2,6,21,0,0,13.3,0,0,13.3,0,0,90.74207076
2,6,22,0,0,8.9,2.6,0,8.9,0,0,41.61660021
2,6,23,0,0,9.4,2.1,0,9.4,0,0,38.9361842
2,7,0,0,0,7.2,2.6,0,7.2,0,0,38.9361842
2,7,1,0,0,7.2,2.6,0,7.2,0,0,38.9361842
2,7,2,0,0,6.7,0,0,6.7,0,0,38.9361842
2,7,3,0,0,7.2,2.1,0,7.2,0,0,38.9361842
2,7,4,0,0,5.6,3.1,0,5.6,0,0,38.9361842
2,7,5,0,0,6.1,1.5,0,6.1,0,0,41.61660021
2,7,6,0,0,5,1.5,0,5,0,0,86.79007134
2,7,7,46,33,5.6,3.1,46.238,5.074,4074.128,3441.459,91.28787446
2,7,8,182,90,10,4.1,169.735,12.237,14728.447,13870.023,135.2103111
2,7,9,158,156,14.4,3.1,257.981,19.355,22498.744,21451.277,127.3861838
2,7,10,10,244,16.1,3.1,252.931,21.169,22137.229,21099.014,128.4478129
2,7,11,8,306,18.3,4.1,316.401,24.261,27302.99,26128.348,133.7879237
2,7,12,1,373,18.9,1.5,383.1,29.271,32285.061,30970.223,135.4714297
2,7,13,147,302,20.6,2.1,455.704,32.069,37863.141,36381.301,134.4179508
2,7,14,122,314,21.1,0,430.326,38.983,34527.539,33146.84,128.701991
2,7,15,339,163,21.1,1.5,399.662,32.346,32807.098,31477.08,127.9584269
2,7,16,115,145,21.1,2.1,211.63,26.283,17765.939,16836.066,128.5898024
2,7,17,29,42,20.6,2.6,51.634,20.846,4372.086,3733.63,118.233703
2,7,18,0,0,19.4,2.6,0,19.4,0,0,95.40217968
2,7,19,0,0,18.9,1.5,0,18.9,0,0,94.73987557
2,7,20,0,0,17.8,1.5,0,17.8,0,0,84.11387036
2,7,21,0,0,16.1,1.5,0,16.1,0,0,85.97601614
2,7,22,0,0,14.4,1.5,0,14.4,0,0,41.61660021
2,7,23,0,0,15,2.1,0,15,0,0,38.9361842
2,8,0,0,0,14.4,1.5,0,14.4,0,0,38.9361842
2,8,1,0,0,12.2,1.5,0,12.2,0,0,38.9361842
2,8,2,0,0,9.4,1.5,0,9.4,0,0,38.9361842
2,8,3,0,0,10,2.6,0,10,0,0,38.9361842
2,8,4,0,0,9.4,2.6,0,9.4,0,0,38.9361842
2,8,5,0,0,10.6,2.6,0,10.6,0,0,41.61660021
2,8,6,0,0,9.4,3.1,0,9.4,0,0,105.2687659
2,8,7,104,21,8.3,3.6,46.54,7.653,3714.471,3088.749,108.9809668
2,8,8,572,43,12.2,3.6,266.588,16.808,21529.004,20506.254,150.8787868
2,8,9,786,64,14.4,3.6,530.395,25.48,44189.086,42505.02,132.0930602
2,8,10,873,80,16.7,2.6,735.133,34.615,59839.176,57596.199,123.6439774
2,8,11,925,90,19.4,2.6,882.986,41.24,69937.75,67289.813,125.1297223
2,8,12,937,94,21.1,1.5,940.034,48.324,71870.352,69140.953,127.4623647
2,8,13,939,92,21.1,1.5,921.767,48.041,70543.141,67869.828,123.9069588
2,8,14,906,85,21.7,4.6,811.153,38.512,64977.254,62532.582,120.5248262
2,8,15,841,71,22.2,2.6,631.027,38.238,49995.926,48114.223,122.4307631
2,8,16,707,52,22.2,3.1,389.415,31.397,30552.217,29287.1,121.0597074
2,8,17,360,28,21.1,3.1,124.136,23.492,8853.526,8124.372,121.3507907
2,8,18,2,1,19.4,2.6,1.206,18.083,96.572,0,111.7063305
2,8,19,0,0,17.2,1.5,0,17.2,0,0,114.2567564
2,8,20,0,0,16.1,1.5,0,16.1,0,0,104.1183469
2,8,21,0,0,12.2,2.1,0,12.2,0,0,106.7250898
2,8,22,0,0,11.1,2.6,0,11.1,0,0,41.61660021
2,8,23,0,0,10.6,2.6,0,10.6,0,0,38.9361842
2,9,0,0,0,10,3.1,0,10,0,0,38.9361842
2,9,1,0,0,8.3,4.6,0,8.3,0,0,38.9361842
2,9,2,0,0,7.2,4.1,0,7.2,0,0,38.9361842
2,9,3,0,0,6.7,3.6,0,6.7,0,0,38.9361842
2,9,4,0,0,6.7,4.1,0,6.7,0,0,38.9361842
2,9,5,0,0,6.1,4.1,0,6.1,0,0,41.61660021
2,9,6,0,0,5.6,4.6,0,5.6,0,0,145.4858113
2,9,7,72,26,6.7,5.2,43.987,6.135,3690.152,3064.897,131.8195566
2,9,8,557,58,9.4,4.6,279.8,13.761,23094.809,22031.99,154.5624053
2,9,9,799,72,13.3,3.6,548.435,24.824,45870.375,44130.266,133.7448704
2,9,10,827,126,15.6,3.1,762.636,33.254,62550.188,60201.914,128.004854
2,9,11,808,158,18.9,5.7,873.213,34.576,71538.445,68823.125,128.0101083
2,9,12,819,162,20.6,4.6,925.487,39.61,74029.375,71207.469,131.0422821
2,9,13,470,249,22.2,4.1,698.214,37.561,56427.898,54313.863,127.8569981
2,9,14,69,206,22.2,2.1,265.589,29.736,22304.885,21262.385,118.8234181
2,9,15,8,162,22.2,4.6,164.673,24.768,14168.368,13322.775,117.2464583
2,9,16,4,145,21.7,5.2,149.367,23.613,12918.05,12100.715,120.2048199
2,9,17,24,47,21.1,4.1,56.127,21.229,4784.913,4138.388,114.4757878
2,9,18,1,1,19.4,2.1,1.087,17.779,91.429,0,101.3767141
2,9,19,0,0,18.9,2.6,0,18.9,0,0,106.4321298
2,9,20,0,0,17.2,2.6,0,17.2,0,0,100.3929101
2,9,21,0,0,17.2,2.6,0,17.2,0,0,104.5474176
2,9,22,0,0,13.3,2.1,0,13.3,0,0,41.61660021
2,9,23,0,0,11.7,3.6,0,11.7,0,0,38.9361842
2,10,0,0,0,11.1,3.1,0,11.1,0,0,38.9361842
2,10,1,0,0,10.6,2.1,0,10.6,0,0,38.9361842
2,10,2,0,0,8.9,3.1,0,8.9,0,0,38.9361842
2,10,3,0,0,8.3,2.1,0,8.3,0,0,38.9361842
2,10,4,0,0,8.9,3.1,0,8.9,0,0,38.9361842
2,10,5,0,0,9.4,3.6,0,9.4,0,0,41.61660021
2,10,6,0,0,8.3,4.6,0,8.3,0,0,135.0957056
2,10,7,84,23,9.4,4.6,42.486,8.778,3438.603,2818.178,125.3799465
2,10,8,297,78,11.1,3.6,203.957,14.25,17241.873,16324.552,147.9364525
2,10,9,714,98,14.4,3.6,531.982,25.375,44493.605,42799.461,129.8389415
2,10,10,833,77,17.8,5.2,706.144,30.841,58568.621,56374.133,124.2545181
2,10,11,222,374,18.9,6.2,598.348,29.002,50441.328,48543.988,128.3190832
2,10,12,551,291,18.9,5.2,826.086,34.318,67867.852,65305.754,132.2619769
2,10,13,555,292,18.9,5.7,819.218,33.694,67488.664,64942.133,131.7870984
2,10,14,638,151,20.6,7.2,687.195,31.312,57100.402,54961.262,125.2407571
2,10,15,750,116,20.6,7.2,628.496,30.25,51909.047,49959.711,124.8290383
2,10,16,300,87,20.6,6.7,242.146,24.272,20062.191,19076.219,127.2029569
2,10,17,331,35,20,7.7,125.703,21.175,9249.655,8512.154,118.0629732
2,10,18,3,2,18.3,6.2,2.29,17.36,188.273,0,100.7821931
2,10,19,0,0,17.2,3.1,0,17.2,0,0,99.69523452
2,10,20,0,0,16.1,1.5,0,16.1,0,0,91.35486224
2,10,21,0,0,15,1.5,0,15,0,0,94.29306364
2,10,22,0,0,13.9,1.5,0,13.9,0,0,41.61660021
2,10,23,0,0,11.1,0,0,11.1,0,0,38.9361842
2,11,0,0,0,11.7,0,0,11.7,0,0,33.57535218
2,11,1,0,0,8.9,4.1,0,8.9,0,0,33.57535218
2,11,2,0,0,7.2,3.6,0,7.2,0,0,33.57535218
2,11,3,0,0,6.7,4.1,0,6.7,0,0,33.57535218
2,11,4,0,0,6.7,2.6,0,6.7,0,0,33.57535218
2,11,5,0,0,5,2.6,0,5,0,0,33.57535218
2,11,6,0,0,5.6,0,0,5.6,0,0,135.6482017
2,11,7,142,20,6.1,2.1,52.277,5.421,4062.502,3430.059,113.7976897
2,11,8,589,46,10,0,279.028,19.374,22348.855,21305.23,102.9457206
2,11,9,775,68,12.8,0,533.28,33.267,42864.414,41223.82,90.71674829
2,11,10,861,84,15,0,741.394,43.702,57686.824,55525.664,85.09783586
2,11,11,908,95,17.2,1.5,881.048,42.657,69301.508,66680.109,86.69722208
2,11,12,930,99,19.4,1,946.551,49.408,71968.563,69234.984,88.79446256
2,11,13,928,97,20,3.1,924.939,42.084,73025.867,70247.156,84.31356465
2,11,14,905,90,20.6,3.1,822.607,40.339,65319.348,62860.926,58.4019876
2,11,15,841,76,21.1,2.6,642.351,37.46,51144.91,49222.738,56.29744042
2,11,16,706,56,21.1,3.6,397.562,30.017,31490.703,30198.785,56.45428842
2,11,17,370,31,20,3.6,131.249,22.4,9479.244,8736.881,59.59433674
2,11,18,6,1,18.9,2.6,1.668,17.603,116.937,0,33.57535218
2,11,19,0,0,16.7,1,0,16.7,0,0,33.57535218
2,11,20,0,0,12.8,1.5,0,12.8,0,0,33.57535218
2,11,21,0,0,11.1,2.6,0,11.1,0,0,33.57535218
2,11,22,0,0,11.1,3.6,0,11.1,0,0,33.57535218
2,11,23,0,0,8.3,2.6,0,8.3,0,0,33.57535218
2,12,0,0,0,8.9,3.1,0,8.9,0,0,33.57535218
2,12,1,0,0,7.8,2.1,0,7.8,0,0,33.57535218
2,12,2,0,0,7.2,0,0,7.2,0,0,33.57535218
2,12,3,0,0,7.2,0,0,7.2,0,0,33.57535218
2,12,4,0,0,6.7,2.1,0,6.7,0,0,33.57535218
2,12,5,0,0,4.4,4.1,0,4.4,0,0,33.57535218
2,12,6,0,0,6.7,5.7,0,6.7,0,0,33.57535218
2,12,7,113,28,6.1,4.1,53.776,5.643,4372.074,3733.618,23.70601884
2,12,8,471,69,11.1,4.1,261.927,15.389,21696.354,20669.361,18.77135218
2,12,9,664,127,14.4,2.6,536.543,26.837,44682.121,42981.719,18.77135218
2,12,10,462,260,17.8,4.6,632.455,30.321,52767.012,50786.941,18.77135218
2,12,11,588,250,19.4,4.1,788.825,36.133,64171.879,61759.418,18.77135218
2,12,12,665,250,21.1,2.1,886.192,44.486,69164.586,66548.883,23.47739749
2,12,13,321,270,21.7,1.5,583.326,39.576,46684.66,44917.063,26.92693098
2,12,14,153,315,22.8,3.6,464.39,33.058,38369.352,36871.832,28.82484899
2,12,15,552,167,22.8,4.1,554.452,34.258,45041.105,43328.758,22.59342679
2,12,16,389,114,21.7,2.1,313.966,30.041,25326.492,24205.121,18.77135218
2,12,17,267,43,21.7,1.5,118.821,24.514,8854.759,8125.579,18.77135218
2,12,18,6,1,20,1.5,1.664,18.514,116.173,0,33.57535218
2,12,19,0,0,17.8,0,0,17.8,0,0,33.57535218
2,12,20,0,0,14.4,0,0,14.4,0,0,33.57535218
2,12,21,0,0,12.2,2.1,0,12.2,0,0,33.57535218
2,12,22,0,0,11.7,1.5,0,11.7,0,0,33.57535218
2,12,23,0,0,11.7,2.6,0,11.7,0,0,33.57535218
2,13,0,0,0,7.2,2.6,0,7.2,0,0,38.9361842
2,13,1,0,0,7.2,4.1,0,7.2,0,0,38.9361842
2,13,2,0,0,7.8,4.1,0,7.8,0,0,38.9361842
2,13,3,0,0,5.6,4.6,0,5.6,0,0,38.9361842
2,13,4,0,0,6.1,4.1,0,6.1,0,0,38.9361842
2,13,5,0,0,6.7,4.1,0,6.7,0,0,41.61660021
2,13,6,0,0,6.1,3.1,0,6.1,0,0,134.3097801
2,13,7,44,30,8.3,3.6,41.42,7.537,3594.433,2971.019,119.9810187
2,13,8,273,113,12.2,4.1,230.608,15.787,19629.152,18653.896,144.6791469
2,13,9,62,226,15.6,5.2,276.38,19.96,24230.432,23138.031,132.3442541
2,13,10,2,185,16.7,1.5,183.017,21.172,16021.514,15133.059,129.5502143
2,13,11,379,337,18.9,2.6,699.618,34.999,57265.852,55120.512,131.0056487
2,13,12,113,322,20.6,1.5,439.146,33.935,36168.945,34738.949,133.3216079
2,13,13,4,279,21.7,1.5,281.613,29.666,23687.012,22608.82,131.2398041
2,13,14,111,303,22.2,2.1,407.533,32.112,33836.688,32476.463,129.7303149
2,13,15,125,200,21.7,2.1,296.414,29.128,24867.205,23758.023,129.614513
2,13,16,4,163,21.1,3.1,168.251,24.304,14506.026,13652.711,137.1498619
2,13,17,3,34,20,3.1,33.34,19.643,2923.503,2312.901,133.6080495
2,13,18,0,2,19.4,2.6,1.94,17.836,172.43,0,117.965272
2,13,19,0,0,17.8,4.6,0,17.8,0,0,117.6572068
2,13,20,0,0,17.2,2.1,0,17.2,0,0,115.6423415
2,13,21,0,0,17.2,4.6,0,17.2,0,0,117.5064445
2,13,22,0,0,15.6,3.6,0,15.6,0,0,41.61660021
2,13,23,0,0,17.2,4.1,0,17.2,0,0,38.9361842
2,14,0,0,0,15,0,0,15,0,0,38.9361842
2,14,1,0,0,14.4,3.1,0,14.4,0,0,38.9361842
2,14,2,0,0,16.1,7.2,0,16.1,0,0,38.9361842
2,14,3,0,0,13.3,0,0,13.3,0,0,38.9361842
2,14,4,0,0,11.7,5.2,0,11.7,0,0,38.9361842
2,14,5,0,0,11.1,6.2,0,11.1,0,0,41.61660021
2,14,6,0,0,10.6,4.1,0,10.6,0,0,146.1598045
2,14,7,0,18,10.6,5.7,17.063,9.614,1573.569,988.28,132.3012978
2,14,8,4,49,11.1,4.6,48.02,10.642,4392.606,3753.751,162.5530983
2,14,9,3,103,11.1,3.6,100.859,11.874,9203.945,8467.41,141.227637
2,14,10,2,244,12.2,3.1,245.219,16.66,21914.293,20881.762,129.551237
2,14,11,1,295,12.8,2.1,296.488,19.703,26132.533,24989.598,135.2982878
2,14,12,178,350,14.4,2.6,540.892,27.039,46052.75,44306.504,141.9318153
2,14,13,76,333,15.6,2.1,417.39,26.628,35610.48,34197.359,131.2434174
2,14,14,480,249,15.6,1.5,669.233,34.342,54861.426,52805.273,121.5120409
2,14,15,469,175,16.1,0,510.717,38.27,40722.863,39151.293,119.1914042
2,14,16,376,113,16.1,1.5,307.944,25.12,25460.313,24335.379,122.2543891
2,14,17,94,39,15.6,3.6,68.172,16.292,5597.979,4935.393,119.9048404
2,14,18,0,0,14.4,3.6,0,14.4,0,0,111.8296506
2,14,19,0,0,13.9,3.1,0,13.9,0,0,119.5489066
2,14,20,0,0,13.3,1.5,0,13.3,0,0,110.2210238
2,14,21,0,0,13.3,2.1,0,13.3,0,0,111.0263892
2,14,22,0,0,12.8,1.5,0,12.8,0,0,41.61660021
2,14,23,0,0,9.4,1,0,9.4,0,0,38.9361842
2,15,0,0,0,9.4,2.1,0,9.4,0,0,38.9361842
2,15,1,0,0,9.4,2.1,0,9.4,0,0,38.9361842
2,15,2,0,0,8.9,6.2,0,8.9,0,0,38.9361842
2,15,3,0,0,9.4,2.6,0,9.4,0,0,38.9361842
2,15,4,0,0,9.4,4.1,0,9.4,0,0,38.9361842
2,15,5,0,0,9.4,5.2,0,9.4,0,0,41.61660021
2,15,6,0,0,8.3,2.6,0,8.3,0,0,143.1187175
2,15,7,8,23,7.2,1,24.36,5.323,2240.914,1643.189,128.4939625
2,15,8,6,64,9.4,2.6,63.77,9.195,5867.886,5199.918,152.5182434
2,15,9,7,191,10,2.6,195.444,13.327,17718.861,16790.119,132.4024562
2,15,10,7,236,10.6,6.2,240.148,13.784,21737.375,20709.34,127.0876263
2,15,11,9,166,10,4.6,168.619,12.436,15355.679,14482.759,126.3879729
2,15,12,8,361,10,2.6,372.782,18.147,33091.102,31752.787,128.0323547
2,15,13,3,334,11.1,3.1,339.377,18.522,30074.605,28823.014,124.1761132
2,15,14,6,293,11.7,2.1,299.588,19.005,26488.393,25335.867,116.3993799
2,15,15,38,204,12.8,3.1,235.836,17.554,20951.111,19942.938,115.9861102
2,15,16,65,147,13.3,4.1,183.832,16.284,16277.132,15382.673,120.0382624
2,15,17,25,27,11.7,4.6,32.218,11.231,2813.103,2204.594,114.1668507
2,15,18,0,0,11.1,4.1,0,11.1,0,0,100.9136891
2,15,19,0,0,10,3.1,0,10,0,0,104.6889643
2,15,20,0,0,9.4,3.6,0,9.4,0,0,97.84675472
2,15,21,0,0,7.8,3.1,0,7.8,0,0,102.0827688
2,15,22,0,0,6.7,2.1,0,6.7,0,0,41.61660021
2,15,23,0,0,7.2,3.1,0,7.2,0,0,38.9361842
2,16,0,0,0,5.6,2.6,0,5.6,0,0,38.9361842
2,16,1,0,0,5.6,3.6,0,5.6,0,0,38.9361842
2,16,2,0,0,5,3.1,0,5,0,0,38.9361842
2,16,3,0,0,4.4,3.1,0,4.4,0,0,38.9361842
2,16,4,0,0,3.9,4.1,0,3.9,0,0,38.9361842
2,16,5,0,0,3.9,4.6,0,3.9,0,0,41.61660021
2,16,6,0,0,3.3,4.6,0,3.3,0,0,137.3738406
2,16,7,16,30,3.9,4.6,34.023,3.052,3131.419,2516.863,126.9480367
2,16,8,54,113,6.1,3.1,138.871,7.758,12697.399,11884.997,163.2327961
2,16,9,294,175,10,4.6,366.983,16.334,32375.447,31057.988,143.6969596
2,16,10,697,134,11.1,4.1,687.237,25.288,58645.832,56448.414,132.2688524
2,16,11,666,136,12.8,4.6,740.405,27.758,62727.973,60372.703,126.3545435
2,16,12,830,155,15.6,6.2,941.691,31.616,78391.477,75377.813,127.8576169
2,16,13,816,152,16.1,5.7,909.453,32.656,75297.445,72420.461,128.4290131
2,16,14,786,140,17.2,6.2,802.193,31.043,66766.031,64249.023,123.8382972
2,16,15,710,118,17.2,5.7,613.486,28.242,51244.797,49319.086,125.1279983
2,16,16,558,86,17.8,4.6,368.319,25.094,30188.174,28933.373,128.38165
2,16,17,223,45,17.2,2.6,110.887,19.339,8614.736,7890.587,118.5304279
2,16,18,1,3,16.1,5.2,3.022,15.026,266.864,0,100.7594942
2,16,19,0,0,15.6,3.1,0,15.6,0,0,101.0323441
2,16,20,0,0,15,4.6,0,15,0,0,95.65289229
2,16,21,0,0,14.4,3.6,0,14.4,0,0,100.110787
2,16,22,0,0,15,10.3,0,15,0,0,41.61660021
2,16,23,0,0,12.8,9.8,0,12.8,0,0,38.9361842
2,17,0,0,0,7.8,3.6,0,7.8,0,0,38.9361842
2,17,1,0,0,7.2,2.1,0,7.2,0,0,38.9361842
2,17,2,0,0,8.3,5.7,0,8.3,0,0,38.9361842
2,17,3,0,0,8.3,5.2,0,8.3,0,0,38.9361842
2,17,4,0,0,8.3,5.7,0,8.3,0,0,38.9361842
2,17,5,0,0,8.3,4.1,0,8.3,0,0,41.61660021
2,17,6,0,0,7.2,5.2,0,7.2,0,0,115.7004484
2,17,7,155,24,6.1,5.2,59.502,5.833,4655.055,4011.075,109.4889155
2,17,8,596,55,7.8,6.7,299.312,11.629,25060.24,23945.945,143.520651
2,17,9,777,79,9.4,6.2,556.874,18.188,48207.012,46387.418,125.6254923
2,17,10,779,102,10.6,6.2,712.265,22.404,61584.574,59274.09,124.1388591
2,17,11,870,105,12.2,5.7,879.282,27.879,74441.664,71601.914,128.7273573
2,17,12,760,173,12.2,5.2,900.345,29.429,75750.766,72853.961,133.0462896
2,17,13,727,179,13.3,6.7,862.274,27.42,73223.477,70436.281,134.2321272
2,17,14,826,115,14.4,5.7,804.974,28.958,67667.008,65113.156,130.0790526
2,17,15,825,88,14.4,5.2,655.666,26.883,55067.441,53003.727,128.5246592
2,17,16,685,65,13.9,3.1,405.018,23.573,33257.133,31913.957,130.8788419
2,17,17,376,38,13.9,2.6,142.898,16.926,10756.846,9987.1,123.662643
2,17,18,9,4,12.2,3.1,4.889,10.932,400.218,0,104.3645828
2,17,19,0,0,10.6,1.5,0,10.6,0,0,105.5652413
2,17,20,0,0,9.4,2.6,0,9.4,0,0,94.99448312
2,17,21,0,0,7.2,2.6,0,7.2,0,0,96.64752615
2,17,22,0,0,6.1,4.1,0,6.1,0,0,41.61660021
2,17,23,0,0,5,3.6,0,5,0,0,38.9361842
2,18,0,0,0,4.4,4.6,0,4.4,0,0,33.57535218
2,18,1,0,0,4.4,4.1,0,4.4,0,0,33.57535218
2,18,2,0,0,3.3,3.1,0,3.3,0,0,33.57535218
2,18,3,0,0,3.9,3.1,0,3.9,0,0,33.57535218
2,18,4,0,0,3.9,3.1,0,3.9,0,0,33.57535218
2,18,5,0,0,2.8,0,0,2.8,0,0,33.57535218
2,18,6,0,0,3.3,0,0,3.3,0,0,111.1243769
2,18,7,186,24,2.2,1,65.135,1.678,5087.984,4435.499,91.15498566
2,18,8,615,52,5.6,2.1,303.513,12.104,25334.947,24213.352,90.89144838
2,18,9,790,75,8.3,0,561.925,30.122,46006.875,44262.176,86.3447449
2,18,10,873,92,10.6,2.6,773.937,29.722,64638.867,62207.754,85.98277774
2,18,11,919,103,12.8,1.5,915.357,39.528,73197.852,70411.766,89.34142561
2,18,12,939,107,14.4,2.1,980.036,40.768,77962.063,74967.563,89.90803212
2,18,13,932,105,15,1,953.313,45.913,73826.852,71013.688,86.94439593
2,18,14,907,97,15.6,2.6,846.543,37.295,68314.57,65734.07,61.47567753
2,18,15,844,83,16.1,4.1,664.295,30.703,54784.453,52731.121,61.89299987
2,18,16,721,62,15.6,3.1,419.949,25.627,34138.043,32768.906,61.99204057
2,18,17,412,36,15,1.5,150.164,19.09,11109.347,10331.948,57.93618057
2,18,18,14,4,13.3,2.6,5.439,12.032,422.104,0,31.10801884
2,18,19,0,0,13.3,2.1,0,13.3,0,0,33.57535218
2,18,20,0,0,10,0,0,10,0,0,33.57535218
2,18,21,0,0,8.3,2.1,0,8.3,0,0,33.57535218
2,18,22,0,0,6.7,2.6,0,6.7,0,0,33.57535218
2,18,23,0,0,5.6,2.1,0,5.6,0,0,33.57535218
2,19,0,0,0,4.4,3.1,0,4.4,0,0,33.57535218
2,19,1,0,0,3.9,2.1,0,3.9,0,0,33.57535218
2,19,2,0,0,4.4,1.5,0,4.4,0,0,33.57535218
2,19,3,0,0,3.9,2.1,0,3.9,0,0,33.57535218
2,19,4,0,0,2.8,2.6,0,2.8,0,0,33.57535218
2,19,5,0,0,1.1,2.1,0,1.1,0,0,33.57535218
2,19,6,0,0,1.1,2.1,0,1.1,0,0,33.57535218
2,19,7,300,19,3.3,1.5,80.815,3.38,5850.608,5182.985,21.23868551
2,19,8,716,43,6.1,2.1,334.159,13.49,27594.385,26411.773,18.77135218
2,19,9,876,58,9.4,2.1,592.45,24.446,49784.57,47910.258,18.77135218
2,19,10,901,110,12.8,4.6,817.376,29.145,68476.43,65889.242,18.77135218
2,19,11,963,91,14.4,3.6,942.233,35.729,76793.492,73850.828,21.98414312
2,19,12,997,76,15,2.1,999.967,41.896,79092.805,76047.711,34.67271559
2,19,13,997,75,16.7,1.5,979.345,45.598,75967.094,73060.805,33.62548127
2,19,14,974,69,17.2,1.5,870.729,43.188,68194.969,65619.398,38.33342354
2,19,15,912,64,17.8,4.1,685.792,32.872,55937.113,53841.305,32.88640942
2,19,16,732,80,17.8,3.1,447.397,28.497,35983.125,34558.758,28.75744141
2,19,17,385,46,16.7,2.6,154.165,20.155,11552.895,10765.806,18.77135218
2,19,18,31,7,15.6,1.5,10.218,14.395,760.471,190.129,31.10801884
2,19,19,0,0,14.4,0,0,14.4,0,0,33.57535218
2,19,20,0,0,11.1,0,0,11.1,0,0,33.57535218
2,19,21,0,0,10,0,0,10,0,0,33.57535218
2,19,22,0,0,7.2,3.6,0,7.2,0,0,33.57535218
2,19,23,0,0,7.8,3.1,0,7.8,0,0,33.57535218
2,20,0,0,0,5.6,3.6,0,5.6,0,0,33.57535218
2,20,1,0,0,5.6,3.1,0,5.6,0,0,33.57535218
2,20,2,0,0,5,4.1,0,5,0,0,33.57535218
2,20,3,0,0,5,4.6,0,5,0,0,33.57535218
2,20,4,0,0,3.9,4.1,0,3.9,0,0,33.57535218
2,20,5,0,0,3.9,5.2,0,3.9,0,0,33.57535218
2,20,6,0,0,3.3,4.1,0,3.3,0,0,33.57535218
2,20,7,22,33,5,3.1,38.31,4.092,3486.422,2865.08,21.23868551
2,20,8,519,71,7.8,3.6,290.166,12.92,24425.564,23328.037,18.77135218
2,20,9,793,71,11.7,3.6,562.917,23.591,47566.707,45769.078,18.77135218
2,20,10,529,207,13.3,3.6,641.198,27.521,54230.152,52197.09,18.77135218
2,20,11,742,173,15,3.6,853.99,34.022,70214.672,67555.141,27.37096243
2,20,12,619,255,16.7,3.1,861.981,37.285,69804.633,67162.258,32.65830804
2,20,13,583,266,17.8,3.1,828.686,37.618,66980.156,64454.418,34.05406721
2,20,14,663,196,18.3,1.5,769.006,41.051,60952.836,58666.91,33.54380955
2,20,15,705,137,18.9,3.1,635.819,34.11,51687.621,49746.176,34.38290357
2,20,16,720,71,19.4,2.6,431.47,30.237,34390.891,33014.254,26.22815028
