Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
7,26,6,5,47,30,1.5,44.368,29.682,742.767,617.625,32.22977093
7,26,7,202,155,32.8,1,206.504,37.809,3162.1,2985.397,27.40284749
7,26,8,499,215,34.4,4.6,474.409,43.385,7261.659,6974.814,28.31415324
7,26,9,670,196,36.1,5.7,684.372,48.227,10402.683,10012.07,35.85583729
7,26,10,722,235,37.2,4.1,873.931,55.493,12856.961,12373.567,39.42589185
7,26,11,585,333,37.8,4.6,912.05,56.456,13365.788,12861.874,40.09079193
7,26,12,331,472,37.8,2.1,814.725,59.231,11758.622,11318.02,40.13331362
7,26,13,434,397,40,3.1,834.566,59.331,12037.245,11585.982,33.89566059
7,26,14,779,220,41.1,4.6,923.299,59.876,13260.969,12761.318,34.59905312
7,26,15,732,183,41.1,4.6,735.607,56.43,10711.431,10309.711,34.85748338
7,26,16,632,158,41.7,5.2,512,51.77,7496.384,7202.367,41.16593388
7,26,17,497,114,41.1,9.3,276.683,44.762,3934.549,3739.283,41.29824336
7,26,18,146,75,38.3,5.2,80.819,39.495,1167.434,1033.963,40.87597177
7,26,19,3,13,37.2,4.1,12.321,36.722,200.242,85.293,35.74820268
7,26,20,0,0,36.1,3.6,0,36.1,0,0,35.23417069
7,26,21,0,0,33.9,2.6,0,33.9,0,0,33.81456147
7,26,22,0,0,33.3,3.6,0,33.3,0,0,33.89539946
7,26,23,0,0,33.3,1.5,0,33.3,0,0,21.80037849
7,27,0,0,0,31.7,2.6,0,31.7,0,0,10.08252959
7,27,1,0,0,30.6,3.1,0,30.6,0,0,10.09274146
7,27,2,0,0,29.4,4.6,0,29.4,0,0,10.09103593
7,27,3,0,0,28.9,4.1,0,28.9,0,0,10.29880007
7,27,4,0,0,30.6,5.2,0,30.6,0,0,19.07418384
7,27,5,2,5,30,2.6,4.849,28.798,81.918,0,33.34138635
7,27,6,20,73,30,1.5,65.753,30.305,1088.659,956.756,32.80787076
7,27,7,1,174,31.1,3.1,163.005,33.824,2686.519,2520.739,27.96542006
7,27,8,587,166,32.2,2.6,475.387,42.84,7263.082,6976.194,28.38680365
7,27,9,701,153,33.9,2.6,664.069,49.699,10009.401,9632.702,35.61616606
7,27,10,440,334,35.6,2.6,725.918,53.241,10815.97,10410.453,39.38561407
7,27,11,524,332,36.7,2.6,852.698,57.321,12436.443,11969.677,40.26139279
7,27,12,739,272,37.2,4.1,1029.313,58.859,14886.619,14318.743,40.27620269
7,27,13,864,165,38.9,4.6,1018.28,59.815,14646.267,14088.761,34.37545421
7,27,14,845,145,39.4,4.1,904.018,58.839,13058.064,12566.614,34.41267213
7,27,15,793,135,39.4,2.1,732.135,58.845,10512.591,10118.043,35.04424706
7,27,16,750,116,40.6,3.1,536.054,53.339,7754.095,7452.093,41.22628284
7,27,17,273,123,40,4.6,209.116,44.377,3058.438,2884.148,39.46660765
7,27,18,171,75,38.9,3.1,83.102,40.375,1177.49,1043.818,37.88740894
7,27,19,27,22,35.6,6.7,18.99,35.279,310.853,193.867,33.22006366
7,27,20,0,0,34.4,4.1,0,34.4,0,0,33.14461177
7,27,21,0,0,33.3,4.6,0,33.3,0,0,32.2643833
7,27,22,0,0,31.7,2.1,0,31.7,0,0,32.28359817
7,27,23,0,0,31.1,2.1,0,31.1,0,0,20.36494961
7,28,0,0,0,31.1,2.6,0,31.1,0,0,10.05151643
7,28,1,0,0,29.4,3.1,0,29.4,0,0,10.05743083
7,28,2,0,0,27.8,3.6,0,27.8,0,0,10.0613402
7,28,3,0,0,27.8,3.6,0,27.8,0,0,11.00201975
7,28,4,0,0,27.8,4.1,0,27.8,0,0,18.39135269
7,28,5,1,6,27.8,2.1,5.819,26.47,99.396,0,32.57315305
7,28,6,146,61,28.9,2.6,61.769,29.053,939.6,810.636,32.22975441
7,28,7,401,119,31.1,3.6,233.99,35.256,3476.06,3291.935,27.63523866
7,28,8,559,171,33.3,3.6,463.667,42.847,7088.808,6807.186,28.67483723
7,28,9,657,210,34.4,2.6,689.15,50.743,10338.501,9950.177,35.45759142
7,28,10,711,237,35.6,2.6,867.146,56.484,12688.074,12211.395,38.87080305
7,28,11,742,253,37.2,4.1,985.545,58.021,14317.794,13774.302,40.17109357
7,28,12,755,258,37.8,3.6,1031.935,60.638,14776.08,14212.985,40.33862772
7,28,13,748,254,38.9,3.1,999.736,62.18,14188.732,13650.696,33.80423551
7,28,14,722,240,40.6,5.2,893.43,58.079,12962.423,12474.813,33.99354993
7,28,15,676,229,41.1,5.7,739.472,54.857,10866.994,10459.616,34.31537799
7,28,16,336,292,40,5.7,472.168,48.794,7103.669,6821.6,40.17833659
7,28,17,73,195,39.4,3.6,207.417,44.032,3191.899,3014.498,39.82649347
7,28,18,37,65,37.2,5.7,63.345,37.873,991.195,861.218,38.27484022
7,28,19,0,7,27.8,14.4,6.622,27.344,112.649,0,33.25470733
7,28,20,0,0,25.6,5.2,0,25.6,0,0,32.71567596
7,28,21,0,0,24.4,5.2,0,24.4,0,0,31.61610731
7,28,22,0,0,23.3,4.6,0,23.3,0,0,31.72480936
7,28,23,0,0,24.4,5.7,0,24.4,0,0,19.95819291
7,29,0,0,0,24.4,1.5,0,24.4,0,0,10.05219776
7,29,1,0,0,23.9,2.6,0,23.9,0,0,10.0610844
7,29,2,0,0,23.9,3.1,0,23.9,0,0,10.06314456
7,29,3,0,0,23.9,4.1,0,23.9,0,0,10.27025677
7,29,4,0,0,23.9,3.6,0,23.9,0,0,17.65264006
7,29,5,2,10,22.8,2.6,9.698,21.454,169.593,55.205,32.3085697
7,29,6,15,69,23.9,4.1,63.219,23.957,1082.004,950.233,32.40422889
7,29,7,309,128,25.6,4.1,214.026,29.056,3329.164,3148.532,27.41766821
7,29,8,275,265,27.2,4.1,402.761,34.985,6491.063,6227.107,28.46173542
7,29,9,710,179,28.3,0,696.949,54.072,10263.914,9878.241,36.05577664
7,29,10,556,323,30,2.6,816.616,49.887,12386.861,11922.034,39.81357708
7,29,11,540,379,32.2,2.6,915.837,54.558,13562.017,13050.071,40.08426876
7,29,12,752,230,32.8,3.1,1001.232,56.048,14708.046,14147.884,40.07332399
7,29,13,617,317,33.3,3.1,934.406,55.28,13782.904,13261.84,34.62290973
7,29,14,803,181,34.4,2.1,903.512,58.063,13108.342,12614.865,34.83358743
7,29,15,759,163,35,5.2,736.145,49.35,11135.04,10717.816,34.72998205
7,29,16,690,136,35.6,5.7,522.45,45.183,7904.358,7597.649,40.48894681
7,29,17,539,105,35,5.2,282.968,40.291,4090.828,3891.682,41.03810509
7,29,18,186,67,33.9,6.7,77.361,34.721,1105.133,972.903,39.09374853
7,29,19,8,13,32.8,5.7,12.399,32.244,206.001,90.947,32.85155885
7,29,20,0,0,32.2,5.2,0,32.2,0,0,30.66444194
7,29,21,0,0,31.1,2.6,0,31.1,0,0,28.84116542
7,29,22,0,0,29.4,2.6,0,29.4,0,0,29.2198194
7,29,23,0,0,29.4,3.1,0,29.4,0,0,16.8695712
7,30,0,0,0,28.3,4.1,0,28.3,0,0,9.982240001
7,30,1,0,0,27.8,2.6,0,27.8,0,0,9.995510855
7,30,2,0,0,27.2,2.1,0,27.2,0,0,9.9982828
7,30,3,0,0,26.7,3.1,0,26.7,0,0,10.18613112
7,30,4,0,0,26.1,2.6,0,26.1,0,0,16.05045886
7,30,5,4,8,27.2,3.6,7.759,26.098,132.762,19.046,30.40976955
7,30,6,74,63,27.8,3.6,59.939,27.882,965.637,836.162,30.55553898
7,30,7,113,164,27.8,3.6,188.033,30.862,3042.742,2868.817,25.57908038
7,30,8,178,219,28.3,3.6,305.631,34.251,4955.922,4734.549,26.13159885
7,30,9,550,255,29.4,2.6,655.095,44.615,10159.161,9777.195,32.54955297
7,30,10,414,367,31.1,3.1,736.745,48.101,11284.174,10861.419,35.57032385
7,30,11,120,256,32.2,3.6,373.663,40.826,5948.481,5700.035,36.1380449
7,30,12,141,286,27.8,3.6,430.38,36.873,6989.421,6710.778,36.32853541
7,30,13,85,318,29.4,2.1,403.475,39.657,6461.483,6198.386,31.04118103
7,30,14,332,379,30,3.6,679.421,44.502,10607.284,10209.33,31.75964172
7,30,15,622,256,33.9,3.1,724.493,50.65,10895.788,10487.358,32.27113746
7,30,16,309,254,34.4,3.1,420.81,44.547,6469.736,6206.4,37.64071058
7,30,17,365,170,33.3,2.1,283.358,40.541,4228.786,4026.181,37.76644171
7,30,18,40,83,32.2,5.7,78.277,33.105,1259.569,1124.251,37.66787125
7,30,19,1,8,31.1,3.1,7.571,30.231,127.026,13.414,33.15391074
7,30,20,0,0,30.6,2.6,0,30.6,0,0,33.30252285
7,30,21,0,0,29.4,3.1,0,29.4,0,0,32.50011959
7,30,22,0,0,30,3.6,0,30,0,0,32.44875133
7,30,23,0,0,28.9,2.6,0,28.9,0,0,20.28359299
7,31,0,0,0,28.3,2.1,0,28.3,0,0,10.05296961
7,31,1,0,0,25.6,2.6,0,25.6,0,0,10.05698997
7,31,2,0,0,25.6,2.1,0,25.6,0,0,10.0604328
7,31,3,0,0,25.6,2.1,0,25.6,0,0,10.26344247
7,31,4,0,0,25.6,2.6,0,25.6,0,0,17.78238856
7,31,5,0,6,25,2.1,5.819,23.528,100.78,0,32.51144312
7,31,6,11,56,26.1,2.1,52.174,25.899,885.959,758.043,31.93886686
7,31,7,34,122,27.2,3.1,125.406,28.911,2086.228,1933.685,26.81207941
7,31,8,220,214,30,3.6,325.248,36.274,5209.221,4981.099,27.66212939
7,31,9,167,341,30.6,2.6,456.275,41.188,7229.302,6943.438,34.53673182
7,31,10,186,406,31.7,3.6,567.363,43.912,8885.739,8547.34,37.40363016
7,31,11,130,471,32.2,3.1,600.623,45.995,9310.796,8958.162,38.48888445
7,31,12,182,532,32.2,3.1,721.342,48.73,11023.247,10610.145,38.5798662
7,31,13,828,154,34.4,4.6,973.774,54.04,14460.827,13911.256,32.42937605
7,31,14,836,145,35.6,2.1,897.17,59.174,12935.108,12448.593,32.0868019
7,31,15,817,133,36.1,2.1,748.24,55.973,10915.492,10506.342,31.60479948
7,31,16,589,168,36.7,4.1,497.578,47.527,7458.045,7165.205,37.49918757
7,31,17,424,128,36.1,2.1,264.582,43.139,3830.875,3638.159,37.65712528
7,31,18,156,81,35.2,3.1,86.063,36.738,1263.372,1127.977,36.6944776
7,31,19,1,17,34,3,15.82,33.446,261.306,145.235,32.11197073
7,31,20,0,0,32.9,2.4,0,32.9,0,0,32.1682301
7,31,21,0,0,32.2,2.3,0,32.2,0,0,31.497023
7,31,22,0,0,32.1,2.6,0,32.1,0,0,31.97194093
7,31,23,0,0,32.5,2.9,0,32.5,0,0,20.05964586
8,1,0,0,0,33.4,2.8,0,33.4,0,0,10.05476942
8,1,1,0,0,33.4,2.6,0,33.4,0,0,10.06586377
8,1,2,0,0,33.5,2.6,0,33.5,0,0,10.07383881
8,1,3,0,0,33.6,2.6,0,33.6,0,0,11.04667248
8,1,4,0,0,33.6,2.7,0,33.6,0,0,19.99545148
8,1,5,37,6,33.9,2.5,5.819,32.878,96.382,0,34.35093958
8,1,6,474,31,34.2,2.3,53.907,34.356,574.515,452.588,33.68972364
8,1,7,730,52,34.4,2.1,269.227,40.24,3666.401,3477.694,28.75005096
8,1,8,840,71,36.6,2.1,514.127,49.177,7521.104,7226.326,29.77944611
8,1,9,896,87,38.9,2.1,735.824,57.444,10620.377,10221.95,37.06299974
8,1,10,929,97,41.1,2.1,910.667,64.232,12750.843,12271.673,40.08834336
8,1,11,948,104,42.2,2.9,1026.099,66.168,14230.866,13691.053,40.68548357
8,1,12,954,106,43.3,3.8,1068.132,66.432,14794.118,14230.244,40.7266032
8,1,13,954,104,44.4,4.6,1040.47,65.715,14469.235,13919.306,34.9316813
8,1,14,936,99,44.8,4.8,935.133,63.825,13130.052,12635.7,35.39238623
8,1,15,910,89,45.2,5,770.44,60.744,10937.591,10527.632,36.38636139
8,1,16,856,74,45.6,5.2,551.518,56.557,7809.57,7505.835,42.30595367
8,1,17,756,55,44.3,4.7,305.736,50.675,4053.459,3855.245,42.46088265
8,1,18,535,34,43,4.1,79.351,44.572,797.069,670.879,42.45631334
8,1,19,75,11,41.7,3.6,8.523,41.314,135.359,21.596,38.71553511
8,1,20,0,0,40.4,3.8,0,40.4,0,0,38.14789235
8,1,21,0,0,39.1,3.9,0,39.1,0,0,36.76764153
8,1,22,0,0,37.8,4.1,0,37.8,0,0,36.67263831
8,1,23,0,0,35.9,3.6,0,35.9,0,0,23.80491322
8,2,0,0,0,34.1,3.1,0,34.1,0,0,10.09392949
8,2,1,0,0,32.2,2.6,0,32.2,0,0,10.10926233
8,2,2,0,0,31.1,2.8,0,31.1,0,0,10.11257309
8,2,3,0,0,30,2.9,0,30,0,0,10.32671901
8,2,4,0,0,28.9,3.1,0,28.9,0,0,19.68750553
8,2,5,0,6,30.2,3.1,5.819,29.088,98.165,0,34.02158486
8,2,6,141,54,31.5,3.1,55.018,31.581,823.81,697.102,33.79001311
8,2,7,428,110,32.8,3.1,233.134,37.159,3403.715,3221.314,28.97159187
8,2,8,591,159,34.1,2.6,471.099,44.829,7119.436,6836.892,29.56011602
8,2,9,683,196,35.4,2,695.516,53.144,10297.888,9911.009,35.98037802
8,2,10,736,221,36.7,1.5,875.295,60.962,12490.804,12021.904,38.87616377
8,2,11,766,235,37.8,1.9,993.55,63.936,13959.19,13430.788,39.40712935
8,2,12,774,240,38.9,2.2,1035.817,65.269,14443.972,13895.118,38.6916585
8,2,13,769,236,40,2.6,1004.681,64.58,14064.077,13531.284,32.93741167
8,2,14,742,224,40.2,2.4,896.933,62.858,12666.95,12191.106,32.7113382
8,2,15,695,200,40.4,2.3,725.827,59.176,10411.216,10020.299,32.38785856
8,2,16,608,165,40.6,2.1,504.845,54.192,7297.453,7009.52,38.94631265
8,2,17,459,118,40,2.3,266.062,46.969,3749.561,3558.833,39.35479872
8,2,18,191,63,39.5,2.4,73.435,41.07,1008.049,877.74,38.96404437
8,2,19,3,12,38.9,2.6,11.638,38.41,187.56,72.844,34.13627412
8,2,20,0,0,37.8,3.1,0,37.8,0,0,34.00236843
8,2,21,0,0,36.7,3.6,0,36.7,0,0,32.72915701
8,2,22,0,0,35.6,4.1,0,35.6,0,0,32.99465721
8,2,23,0,0,34.3,3.8,0,34.3,0,0,21.12759146
8,3,0,0,0,33,3.4,0,33,0,0,10.07302536
8,3,1,0,0,31.7,3.1,0,31.7,0,0,10.08703737
8,3,2,0,0,30.8,3.1,0,30.8,0,0,10.09675859
8,3,3,0,0,29.8,3.1,0,29.8,0,0,10.30893381
8,3,4,0,0,28.9,3.1,0,28.9,0,0,20.10039775
8,3,5,13,5,29.3,3.1,4.849,28.14,82.176,0,35.11422727
8,3,6,361,39,29.6,3.1,53.102,29.569,654.794,531.339,33.65344044
8,3,7,652,67,30,3.1,259.427,34.896,3673.265,3484.392,27.66956286
8,3,8,781,93,31.7,2.6,505.692,43.293,7645.893,7347.257,27.91685226
8,3,9,845,112,33.3,2,727.009,51.934,10818.884,10413.261,34.75450851
8,3,10,882,126,35,1.5,899.845,60.029,12905.629,12420.291,37.95649769
8,3,11,903,134,36.3,2.5,1013.698,61.167,14468.824,13918.912,38.95400729
8,3,12,909,137,37.6,3.6,1054.987,60.962,15078.6,14502.368,39.23404151
8,3,13,904,135,38.9,4.6,1023.513,59.955,14710.077,14149.827,33.38201764
8,3,14,890,128,39.5,3.8,923.85,59.827,13270.496,12770.459,33.49603863
8,3,15,858,115,40,2.9,757.81,58.287,10910.895,10501.912,34.07516407
8,3,16,796,96,40.6,2.1,540.218,55.121,7722.185,7421.178,40.40108763
8,3,17,676,71,39.7,2.4,294.107,47.324,4005.823,3808.793,40.61061884
8,3,18,421,43,38.7,2.8,75.088,40.246,848.243,721.061,40.53495098
8,3,19,32,11,37.8,3.1,10.668,37.262,172.92,58.471,35.84638957
8,3,20,0,0,36.7,2.1,0,36.7,0,0,34.75643413
8,3,21,0,0,35.5,1,0,35.5,0,0,33.26478174
8,3,22,0,0,34.4,0,0,34.4,0,0,33.33059071
8,3,23,0,0,33.7,0.9,0,33.7,0,0,21.08022445
8,4,0,0,0,32.9,1.7,0,32.9,0,0,10.07201985
8,4,1,0,0,32.2,2.6,0,32.2,0,0,10.07772694
8,4,2,0,0,31.8,3.5,0,31.8,0,0,10.07832196
8,4,3,0,0,31.5,4.3,0,31.5,0,0,11.02482985
8,4,4,0,0,31.1,5.2,0,31.1,0,0,18.76051806
8,4,5,15,4,31.5,4.8,3.879,30.572,64.978,0,33.61097576
8,4,6,367,38,31.8,4.5,52.32,31.833,632.748,509.714,32.78330097
8,4,7,653,66,32.2,4.1,258.619,36.712,3625.903,3438.176,28.14429802
8,4,8,778,92,33.1,4.3,503.185,42.959,7620.602,7322.75,29.19888753
8,4,9,851,105,34.1,4.4,722.416,48.708,10935.896,10526,35.85775858
8,4,10,888,118,35,4.6,897.438,53.159,13368.466,12864.442,38.64168767
8,4,11,905,125,36.3,4.3,1007.103,57.291,14690.154,14130.762,39.11862457
8,4,12,915,128,37.6,3.9,1052.485,60.326,15097.007,14519.971,39.40004547
8,4,13,911,126,38.9,3.6,1021.662,61.627,14545.412,13992.229,33.73181702
8,4,14,894,119,39.3,3.6,918.46,59.868,13189.847,12693.078,33.54082088
8,4,15,859,107,39.6,3.6,750.35,56.529,10908.167,10499.284,33.8117192
8,4,16,798,90,40,3.6,534.814,52.134,7765.875,7463.505,40.4998671
8,4,17,560,113,39.4,3.6,295.298,46.041,4140.261,3939.879,40.64589094
8,4,18,108,72,38.9,3.6,73.969,40.267,1091.729,959.765,39.8257826
8,4,19,0,11,38.3,3.6,10.668,37.8,172.456,58.015,34.86923385
8,4,20,0,0,36.3,3.9,0,36.3,0,0,34.30983937
8,4,21,0,0,34.2,4.3,0,34.2,0,0,33.08306119
8,4,22,0,0,32.2,4.6,0,32.2,0,0,33.36392807
8,4,23,0,0,31.1,4.1,0,31.1,0,0,21.46564381
8,5,0,0,0,30,3.6,0,30,0,0,10.08036323
8,5,1,0,0,28.9,3.1,0,28.9,0,0,10.08604198
8,5,2,0,0,28.7,2.9,0,28.7,0,0,10.09037499
8,5,3,0,0,28.5,2.8,0,28.5,0,0,10.30625142
8,5,4,0,0,28.3,2.6,0,28.3,0,0,19.29678872
8,5,5,1,1,28.5,2.9,0.97,27.189,16.51,0,34.39906417
8,5,6,9,41,28.7,3.3,38.971,28.308,653.986,530.547,33.490362
8,5,7,4,88,28.9,3.6,84.574,29.634,1419.318,1280.762,28.21928681
8,5,8,11,205,30,2.9,201.075,33.698,3312.605,3132.365,29.02855341
8,5,9,84,291,31.1,2.2,344.042,39.092,5514.704,5278.296,35.24140644
8,5,10,131,346,32.2,1.5,460.937,44.755,7188.244,6903.624,38.35804433
8,5,11,606,375,34.1,1.9,979.695,58.957,14159.425,13622.624,39.33397291
8,5,12,658,282,35.9,2.2,963.174,60.698,13787.009,13265.774,39.26956175
8,5,13,835,178,37.8,2.6,1006.969,62.34,14278.354,13736.532,33.65610177
8,5,14,754,173,38.2,3.3,853.678,57.97,12391.942,11926.917,34.10404028
8,5,15,761,157,38.5,3.9,731.594,54.503,10761.827,10358.279,34.22869671
8,5,16,617,155,38.9,4.6,499.301,49.32,7401.732,7110.618,39.94560927
8,5,17,448,122,38.3,4.1,265.172,43.926,3801.089,3609.103,40.78815584
8,5,18,144,69,37.8,3.6,73.718,39.06,1065.458,934.015,40.31357666
8,5,19,3,10,37.2,3.1,9.698,36.611,157.711,43.54,35.73852956
8,5,20,0,0,33.1,4.1,0,33.1,0,0,34.4959537
8,5,21,0,0,29.1,5.2,0,29.1,0,0,32.56248685
8,5,22,0,0,25,6.2,0,25,0,0,32.49495895
8,5,23,0,0,25,6,0,25,0,0,20.66909809
8,6,0,0,0,25,5.9,0,25,0,0,10.07081131
8,6,1,0,0,25,5.7,0,25,0,0,10.08527589
8,6,2,0,0,25,4.8,0,25,0,0,10.08657768
8,6,3,0,0,25,4,0,25,0,0,10.27288941
8,6,4,0,0,25,3.1,0,25,0,0,17.3905758
8,6,5,2,5,25.7,3.3,4.849,24.443,83.625,0,32.29540774
8,6,6,130,45,26.5,3.4,46.516,26.228,710.183,585.668,31.63975802
8,6,7,413,121,27.2,3.6,239.005,31.354,3612.595,3425.189,27.44566579
8,6,8,517,153,28.3,3.3,425.068,37.224,6683.323,6413.751,28.72075406
8,6,9,672,189,29.5,2.9,682.032,45.12,10537.29,10141.854,35.56240705
8,6,10,757,164,30.6,2.6,835.197,50.861,12598.357,12125.225,38.88991803
8,6,11,635,210,32.1,2.4,843.417,53.359,12571.036,12098.98,39.94919946
8,6,12,834,148,33.5,2.3,991.879,58.412,14381.201,13835.019,39.97147827
8,6,13,881,155,35,2.1,1021.717,61.526,14554.682,14001.103,34.59615459
8,6,14,819,130,35.7,2.9,863.076,56.559,12625.437,12151.234,35.11651195
8,6,15,804,109,36.5,3.8,713.474,52.298,10614.983,10216.751,35.63350436
8,6,16,778,104,37.2,4.6,536.986,48.314,7963.715,7655.136,41.58069934
8,6,17,470,110,36.3,4.4,260.489,41.709,3751.606,3560.828,41.8594792
8,6,18,231,64,35.3,4.3,76.501,36.43,1053.977,922.761,41.31268934
8,6,19,11,10,34.4,4.1,9.698,33.753,159.951,45.739,36.65169149
8,6,20,0,0,33.7,3.9,0,33.7,0,0,35.09295581
8,6,21,0,0,32.9,3.8,0,32.9,0,0,33.17303713
8,6,22,0,0,32.2,3.6,0,32.2,0,0,33.47443302
8,6,23,0,0,31.3,4.1,0,31.3,0,0,21.81243226
8,7,0,0,0,30.3,4.7,0,30.3,0,0,10.07541556
8,7,1,0,0,29.4,5.2,0,29.4,0,0,10.07307469
8,7,2,0,0,28.7,4.5,0,28.7,0,0,10.0705671
8,7,3,0,0,27.9,3.8,0,27.9,0,0,10.28361054
8,7,4,0,0,27.2,3.1,0,27.2,0,0,18.7145442
8,7,5,0,1,27.9,2.6,0.97,26.516,16.563,0,32.99135526
8,7,6,76,50,28.7,2,48.783,28.48,776.412,650.622,32.14149032
8,7,7,378,104,29.4,1.5,212.622,34.046,3162.175,2985.47,28.04935463
8,7,8,551,163,30.9,2.2,452.807,41.629,6962.996,6685.142,29.23602426
8,7,9,691,185,32.4,2.9,692.081,48.282,10516.047,10121.375,36.14461213
8,7,10,738,208,33.9,3.6,866.386,52.864,12930.137,12443.82,39.70607118
8,7,11,768,222,35.2,3.6,985.02,56.92,14398.096,13851.194,41.54083331
8,7,12,786,227,36.5,3.6,1037.186,59.476,14948.876,14378.297,42.37348812
8,7,13,779,223,37.8,3.6,1003.156,60.149,14402.083,13855.013,37.17847104
8,7,14,630,314,37.8,3.8,886.852,57.372,12919.508,12433.616,37.4949167
8,7,15,310,295,37.8,3.9,527.414,49.697,7986.233,7676.943,38.17383836
8,7,16,182,349,37.8,4.1,439.828,47.058,6719.195,6448.569,43.12382171
8,7,17,54,155,36.5,4.3,164.325,39.812,2585.764,2422.249,43.00053771
8,7,18,8,53,35.2,4.4,50.103,35.594,812.291,685.806,43.09347058
8,7,19,0,7,33.9,4.6,6.789,33.155,112.294,0,38.44436508
8,7,20,0,0,33.2,3.8,0,33.2,0,0,36.00814628
8,7,21,0,0,32.4,2.9,0,32.4,0,0,34.01735741
8,7,22,0,0,31.7,2.1,0,31.7,0,0,34.7123139
8,7,23,0,0,30.6,2.3,0,30.6,0,0,22.31950611
8,8,0,0,0,29.4,2.4,0,29.4,0,0,10.07617963
8,8,1,0,0,28.3,2.6,0,28.3,0,0,10.08593986
8,8,2,0,0,27.6,2.6,0,27.6,0,0,10.09305068
8,8,3,0,0,26.8,2.6,0,26.8,0,0,11.07695576
8,8,4,0,0,26.1,2.6,0,26.1,0,0,20.21708133
8,8,5,13,3,27,2.4,2.91,25.586,49.906,0,35.02231926
8,8,6,379,33,28,2.3,47.67,27.749,566.405,444.632,33.92156027
8,8,7,665,59,28.9,2.1,255.943,34.253,3613.855,3426.418,29.65150948
8,8,8,794,81,30.4,1.9,500.791,42.931,7577.644,7281.121,31.16851258
8,8,9,857,99,31.8,1.7,721.74,51.121,10785.969,10381.544,38.27926039
8,8,10,896,112,33.3,1.5,899.946,58.385,13026.605,12536.42,41.32823414
8,8,11,917,119,35,2.4,1014.47,60.212,14558.287,14004.553,41.98361531
8,8,12,925,122,36.6,3.2,1058.104,60.908,15127.885,14549.498,42.09601835
8,8,13,926,119,38.3,4.1,1030.207,60.304,14777.234,14214.09,36.15471385
8,8,14,891,125,38.7,4.3,921.843,58.214,13361.458,12857.721,36.26112811
8,8,15,729,144,39,4.4,694.101,53.751,10250.681,9865.478,36.88832936
8,8,16,589,150,39.4,4.6,477.999,49.345,7083.162,6801.709,42.71822054
8,8,17,374,150,37.7,4.6,265.1,43.045,3873.141,3679.387,42.84161095
8,8,18,41,63,36.1,4.6,60.765,36.905,953.522,824.285,42.6300619
8,8,19,1,5,34.4,4.6,4.849,33.651,80.015,0,36.15870764
8,8,20,0,0,33.1,4.4,0,33.1,0,0,34.83679829
8,8,21,0,0,31.9,4.3,0,31.9,0,0,34.04935978
8,8,22,0,0,30.6,4.1,0,30.6,0,0,34.01318799
8,8,23,0,0,29.7,4.1,0,29.7,0,0,21.88026994
8,9,0,0,0,28.7,4.1,0,28.7,0,0,10.08210561
8,9,1,0,0,27.8,4.1,0,27.8,0,0,10.1000909
8,9,2,0,0,27.2,4.1,0,27.2,0,0,10.10184643
8,9,3,0,0,26.7,4.1,0,26.7,0,0,10.31331042
8,9,4,0,0,26.1,4.1,0,26.1,0,0,19.57556667
8,9,5,4,1,26.5,3.4,0.97,25.18,16.667,0,34.40885566
8,9,6,232,52,26.8,2.8,56.59,26.747,817.082,690.505,33.30002623
8,9,7,486,106,27.2,2.1,246.384,32.299,3651.745,3463.393,28.59219415
8,9,8,578,165,28.9,1.9,469.264,40.595,7251.372,6964.839,29.01995633
8,9,9,561,225,30.5,1.7,636.725,47.592,9719.588,9352.973,35.83273083
8,9,10,395,300,32.2,1.5,658.658,50.922,9937.88,9563.683,39.49586282
8,9,11,772,209,33.7,1.5,976.616,60.487,13993.72,13463.875,40.68252095
8,9,12,839,162,35.2,1.5,1019.951,63.906,14335.196,13790.967,40.83091631
8,9,13,915,118,36.7,1.5,1018.619,65.419,14189.964,13651.876,35.42694713
8,9,14,910,111,37.2,1.7,924.421,62.818,13054.883,12563.56,35.04632475
8,9,15,876,99,37.8,1.9,753.276,58.38,10835.9,10429.656,35.38447212
8,9,16,816,83,38.3,2.1,534.698,52.681,7730.054,7428.802,41.88242643
8,9,17,562,85,37.6,2.4,265.938,44.492,3706.284,3516.609,42.00445709
8,9,18,165,60,36.8,2.8,66.672,38.007,945.499,816.419,41.70522557
8,9,19,9,7,36.1,3.1,6.789,35.38,111.073,0,37.00841378
8,9,20,0,0,35,3.4,0,35,0,0,36.698909
8,9,21,0,0,33.9,3.8,0,33.9,0,0,33.91484133
8,9,22,0,0,32.8,4.1,0,32.8,0,0,33.06875219
8,9,23,0,0,31.9,4.6,0,31.9,0,0,20.89339365
8,10,0,0,0,30.9,5.2,0,30.9,0,0,10.0417813
8,10,1,0,0,30,5.7,0,30,0,0,10.0517717
8,10,2,0,0,28.7,4.8,0,28.7,0,0,10.06039994
8,10,3,0,0,27.4,4,0,27.4,0,0,10.26134402
8,10,4,0,0,26.1,3.1,0,26.1,0,0,17.95199838
8,10,5,3,2,27,2.6,1.94,25.599,33.269,0,33.65654641
8,10,6,275,39,28,2,47.331,27.718,630.045,507.062,33.05968976
8,10,7,588,73,28.9,1.5,245.973,34.469,3514.651,3329.601,27.82889305
